date,ip,method,url,status_code,response_size,referer,user_agent,response_time
23/Jul/2023:13:28:55 ,144.58.247.0,"POST","/cart",200,1052,"http://example.com/services","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",633
23/Jul/2023:13:28:55 ,147.90.213.28,"GET","/about",200,1506,"http://example.com/blog/post2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",167
23/Jul/2023:13:28:55 ,196.25.237.59,"POST","/products/item3",303,585,"http://example.com/blog/post2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",266
23/Jul/2023:13:28:57 ,183.168.19.102,"POST","/services/service2",200,1832,"http://example.com/search","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",323
23/Jul/2023:13:28:57 ,186.190.12.211,"POST","/services/service2",303,2537,"http://example.com/products/item2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",339
23/Jul/2023:13:28:57 ,196.25.237.59,"POST","/about",200,1608,"http://example.com/home","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",110
23/Jul/2023:13:28:57 ,4.176.4.27,"POST","/cart",303,1818,"http://example.com/login","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",674
23/Jul/2023:13:28:57 ,91.3.36.95,"GET","/services/service2",303,2862,"http://example.com/products/item2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",311
23/Jul/2023:13:28:58 ,177.147.65.11,"GET","/services",200,2103,"http://example.com/services","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",375
23/Jul/2023:13:28:58 ,194.236.175.187,"POST","/blog",303,1257,"http://example.com/checkout","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",409
23/Jul/2023:13:28:58 ,62.109.232.254,"POST","/services/service1",303,2773,"http://example.com/login","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",340
23/Jul/2023:13:28:58 ,77.20.147.149,"GET","/about",303,2915,"http://example.com/profile","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",122
23/Jul/2023:13:28:58 ,77.20.147.149,"POST","/products/item3",303,2705,"http://example.com/profile","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",232
23/Jul/2023:13:29:00 ,137.245.1.181,"GET","/products/item3",303,648,"http://example.com/blog/post3","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",277
23/Jul/2023:13:29:00 ,63.246.167.64,"GET","/cart",200,1071,"http://example.com/blog/post2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",643
23/Jul/2023:13:29:00 ,85.135.66.29,"GET","/login",303,1068,"http://example.com/signup","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",583
23/Jul/2023:13:29:01 ,121.87.46.245,"POST","/profile",200,2352,"http://example.com/profile","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",600
23/Jul/2023:13:29:01 ,126.146.50.43,"POST","/contact",303,1006,"http://example.com/checkout","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",108
23/Jul/2023:13:29:01 ,27.170.238.204,"POST","/blog/post1",200,1028,"http://example.com/products","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",453
23/Jul/2023:13:29:01 ,85.135.66.29,"GET","/products",200,2167,"http://example.com/blog/post1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",259
23/Jul/2023:13:29:02 ,195.188.66.78,"GET","/profile",303,1840,"http://example.com/services/service2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",604
23/Jul/2023:13:29:02 ,90.4.202.112,"GET","/login",200,1384,"http://example.com/blog/post1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",589
23/Jul/2023:13:29:03 ,113.230.66.17,"GET","/contact",200,1961,"http://example.com/contact","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",118
23/Jul/2023:13:29:03 ,177.147.65.11,"POST","/products/item1",303,1152,"http://example.com/search","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",227
23/Jul/2023:13:29:03 ,216.183.101.210,"GET","/cart",200,2825,"http://example.com/blog/post1","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",659
23/Jul/2023:13:29:03 ,62.109.232.254,"GET","/products",200,2679,"http://example.com/home","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",247
23/Jul/2023:13:29:04 ,126.146.50.43,"GET","/services/service2",200,1830,"http://example.com/products/item2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",323
23/Jul/2023:13:29:04 ,194.236.175.187,"GET","/profile",200,2164,"http://example.com/services/service2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",613
23/Jul/2023:13:29:05 ,145.255.94.21,"GET","/checkout",200,1444,"http://example.com/profile","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",673
23/Jul/2023:13:29:05 ,147.90.213.28,"POST","/search",200,701,"http://example.com/about","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",5861
23/Jul/2023:13:29:05 ,90.91.190.26,"POST","/contact",200,2740,"http://example.com/login","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",158
23/Jul/2023:13:29:06 ,4.176.4.27,"GET","/search",303,1493,"http://example.com/blog/post2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",600
23/Jul/2023:13:29:06 ,77.20.147.149,"POST","/services",200,2226,"http://example.com/products/item3","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",377
23/Jul/2023:13:29:07 ,151.150.139.184,"POST","/products/item3",303,1374,"http://example.com/services/service1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",221
23/Jul/2023:13:29:07 ,64.14.96.96,"GET","/services/service1",200,613,"http://example.com/blog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",313
23/Jul/2023:13:29:07 ,76.150.80.193,"GET","/login",303,2226,"http://example.com/search","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",541
23/Jul/2023:13:29:09 ,3.213.79.211,"GET","/products/item1",200,1862,"http://example.com/blog/post3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",235
23/Jul/2023:13:29:09 ,76.213.162.151,"POST","/profile",200,1232,"http://example.com/services/service1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",600
23/Jul/2023:13:29:11 ,27.170.238.204,"POST","/cart",200,2922,"http://example.com/products/item1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",659
23/Jul/2023:13:29:11 ,76.150.80.193,"GET","/home",303,2053,"http://example.com/products","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",197
23/Jul/2023:13:29:12 ,137.245.1.181,"GET","/products",200,2705,"http://example.com/blog/post3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",215
23/Jul/2023:13:29:13 ,176.135.68.175,"POST","/profile",200,1294,"http://example.com/search","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",660
23/Jul/2023:13:29:14 ,125.254.141.138,"GET","/about",303,1030,"http://example.com/login","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",118
23/Jul/2023:13:29:15 ,4.176.4.27,"GET","/login",200,2322,"http://example.com/services/service1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",550
23/Jul/2023:13:29:16 ,27.170.238.204,"POST","/products/item3",303,1782,"http://example.com/about","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",253
23/Jul/2023:13:29:16 ,53.135.152.185,"GET","/products/item3",303,966,"http://example.com/services/service2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",274
23/Jul/2023:13:29:17 ,126.146.50.43,"POST","/services",303,1630,"http://example.com/signup","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",385
23/Jul/2023:13:29:17 ,8.8.138.49,"GET","/services/service1",200,1275,"http://example.com/blog","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",337
23/Jul/2023:13:29:17 ,90.4.202.112,"GET","/services",200,1678,"http://example.com/blog/post3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",308
23/Jul/2023:13:29:18 ,137.245.1.181,"POST","/services/service2",303,2517,"http://example.com/cart","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",358
23/Jul/2023:13:29:18 ,144.58.247.0,"GET","/blog/post1",303,2102,"http://example.com/search","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",412
23/Jul/2023:13:29:19 ,126.146.50.43,"POST","/blog/post2",200,2804,"http://example.com/services/service1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",404
23/Jul/2023:13:29:19 ,141.184.188.201,"GET","/services/service2",303,2331,"http://example.com/blog/post3","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",396
23/Jul/2023:13:29:19 ,145.255.94.21,"POST","/products/item3",303,1595,"http://example.com/products/item2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",289
23/Jul/2023:13:29:19 ,27.170.238.204,"GET","/products/item2",303,796,"http://example.com/blog/post3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",214
23/Jul/2023:13:29:19 ,4.253.120.16,"GET","/search",200,2563,"http://example.com/cart","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",686
23/Jul/2023:13:29:19 ,76.213.162.151,"POST","/home",200,2165,"http://example.com/services","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",141
23/Jul/2023:13:29:20 ,201.217.244.143,"GET","/cart",303,1292,"http://example.com/cart","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",696
23/Jul/2023:13:29:21 ,113.230.66.17,"GET","/cart",200,2229,"http://example.com/about","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",642
23/Jul/2023:13:29:21 ,4.176.4.27,"GET","/blog/post3",200,1058,"http://example.com/blog/post3","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",456
23/Jul/2023:13:29:21 ,45.63.110.7,"POST","/checkout",303,2752,"http://example.com/about","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",685
23/Jul/2023:13:29:21 ,87.177.34.191,"POST","/blog/post3",303,836,"http://example.com/profile","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",410
23/Jul/2023:13:29:22 ,137.245.1.181,"POST","/blog/post2",303,2745,"http://example.com/services/service2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",478
23/Jul/2023:13:29:22 ,76.150.80.193,"GET","/home",200,2806,"http://example.com/contact","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",181
23/Jul/2023:13:29:22 ,77.20.147.149,"GET","/blog/post1",303,2674,"http://example.com/contact","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",426
23/Jul/2023:13:29:22 ,8.8.138.49,"GET","/products",303,2407,"http://example.com/home","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",248
23/Jul/2023:13:29:22 ,90.91.190.26,"POST","/products/item2",200,1147,"http://example.com/blog","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",217
23/Jul/2023:13:29:22 ,91.3.36.95,"GET","/contact",200,1892,"http://example.com/products","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",153
23/Jul/2023:13:29:23 ,126.146.50.43,"POST","/services/service1",200,2620,"http://example.com/services","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",341
23/Jul/2023:13:29:23 ,141.184.188.201,"GET","/services/service1",303,597,"http://example.com/products/item1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",327
23/Jul/2023:13:29:23 ,216.183.101.210,"GET","/blog/post3",200,542,"http://example.com/services/service1","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",465
23/Jul/2023:13:29:24 ,125.63.217.146,"POST","/products",200,1467,"http://example.com/profile","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",251
23/Jul/2023:13:29:25 ,176.148.242.15,"POST","/blog/post2",303,1734,"http://example.com/about","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",458
23/Jul/2023:13:29:25 ,195.188.66.78,"GET","/search",200,2880,"http://example.com/profile","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",655
23/Jul/2023:13:29:25 ,196.25.237.59,"GET","/products",200,2857,"http://example.com/home","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",272
23/Jul/2023:13:29:25 ,62.109.232.254,"GET","/home",303,632,"http://example.com/checkout","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",105
23/Jul/2023:13:29:25 ,85.135.66.29,"GET","/blog/post1",303,1306,"http://example.com/services/service1","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",499
23/Jul/2023:13:29:26 ,125.254.141.138,"POST","/about",303,659,"http://example.com/services","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",164
23/Jul/2023:13:29:26 ,126.146.50.43,"POST","/search",200,1141,"http://example.com/products/item1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",9588
23/Jul/2023:13:29:26 ,135.139.131.118,"GET","/signup",200,1661,"http://example.com/contact","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",535
23/Jul/2023:13:29:26 ,147.90.213.28,"GET","/login",200,2208,"http://example.com/products","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",536
23/Jul/2023:13:29:27 ,126.146.50.43,"POST","/products/item1",303,2181,"http://example.com/cart","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",239
23/Jul/2023:13:29:27 ,135.139.131.118,"GET","/services/service2",303,721,"http://example.com/checkout","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",350
23/Jul/2023:13:29:27 ,137.245.1.181,"GET","/blog/post1",303,2847,"http://example.com/blog/post2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",425
23/Jul/2023:13:29:27 ,151.150.139.184,"GET","/blog",303,1660,"http://example.com/contact","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",425
23/Jul/2023:13:29:27 ,27.170.238.204,"POST","/search",200,1058,"http://example.com/services","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",8945
23/Jul/2023:13:29:27 ,3.213.79.211,"POST","/blog/post1",303,2527,"http://example.com/profile","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",407
23/Jul/2023:13:29:27 ,76.150.80.193,"POST","/about",200,1406,"http://example.com/blog/post3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",176
23/Jul/2023:13:29:28 ,121.87.46.245,"GET","/products/item3",303,1071,"http://example.com/profile","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",242
23/Jul/2023:13:29:28 ,144.58.247.0,"GET","/products/item1",303,1957,"http://example.com/blog/post2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",272
23/Jul/2023:13:29:28 ,145.255.94.21,"GET","/profile",200,1660,"http://example.com/cart","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",618
23/Jul/2023:13:29:28 ,196.25.237.59,"POST","/search",303,1697,"http://example.com/blog/post1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",9254
23/Jul/2023:13:29:29 ,121.87.46.245,"GET","/about",200,797,"http://example.com/services/service2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",150
23/Jul/2023:13:29:29 ,141.184.188.201,"GET","/search",303,1282,"http://example.com/home","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",635
23/Jul/2023:13:29:29 ,145.255.94.21,"GET","/products",303,1404,"http://example.com/home","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",282
23/Jul/2023:13:29:29 ,62.109.232.254,"GET","/products",303,506,"http://example.com/services","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",206
23/Jul/2023:13:29:29 ,63.246.167.64,"GET","/signup",200,1911,"http://example.com/services/service2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",547
23/Jul/2023:13:29:29 ,76.150.80.193,"POST","/login",303,2809,"http://example.com/checkout","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",570
23/Jul/2023:13:29:30 ,4.176.4.27,"POST","/products/item1",200,1384,"http://example.com/services","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",263
23/Jul/2023:13:29:31 ,151.150.139.184,"POST","/cart",200,2863,"http://example.com/contact","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",685
23/Jul/2023:13:29:32 ,195.188.66.78,"GET","/services/service2",303,2383,"http://example.com/signup","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",357
23/Jul/2023:13:29:32 ,47.33.139.134,"POST","/products",303,1268,"http://example.com/blog/post1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",289
23/Jul/2023:13:29:32 ,85.135.66.29,"POST","/cart",303,1464,"http://example.com/profile","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",642
23/Jul/2023:13:29:32 ,91.3.36.95,"POST","/products/item3",200,1824,"http://example.com/services","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",224
23/Jul/2023:13:29:33 ,47.33.139.134,"GET","/products/item1",200,1742,"http://example.com/products","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",274
